출하일자,도,시군,총출하량,판매금액,총면적,식부면적,경작 평수,단위면적 당 판매금액,단위면적 당 출하량
2021-03-16,전남,장성,79.0,669500.0,1100,1000.0,302.4986387561256,2213.2331,0.2611582
2021-03-17,전남,장성,94.0,683500.0,1100,1000.0,302.4986387561256,2259.5143,0.3107452
2021-03-18,전남,장성,71.0,538500.0,1100,1000.0,302.4986387561256,1780.1733,0.2347118
2021-03-19,전남,장성,80.0,610500.0,1100,1000.0,302.4986387561256,2018.1908999999998,0.264464
2021-03-20,전남,장성,112.0,756000.0,1100,1000.0,302.4986387561256,2499.1848,0.37024959999999996
2021-03-22,전남,장성,73.0,409500.0,1100,1000.0,302.4986387561256,1353.7250999999999,0.2413234
2021-03-24,전남,장성,119.0,736500.0,1100,1000.0,302.4986387561256,2434.7217,0.39339019999999997
2021-03-26,전남,장성,81.0,573000.0,1100,1000.0,302.4986387561256,1894.2233999999999,0.2677698
2021-03-27,전남,장성,86.0,577500.0,1100,1000.0,302.4986387561256,1909.0994999999998,0.28429879999999996
2021-03-29,전남,장성,76.0,487000.0,1100,1000.0,302.4986387561256,1609.9245999999998,0.2512408
2021-03-31,전남,장성,86.0,542500.0,1100,1000.0,302.4986387561256,1793.3964999999998,0.28429879999999996
2021-04-02,전남,장성,63.0,363500.0,1100,1000.0,302.4986387561256,1201.6582999999998,0.2082654
2021-04-05,전남,장성,62.0,356500.0,1100,1000.0,302.4986387561256,1178.5176999999999,0.2049596
2021-04-07,전남,장성,34.0,202500.0,1100,1000.0,302.4986387561256,669.4245,0.11239719999999999
2021-04-09,전남,장성,34.0,202000.0,1100,1000.0,302.4986387561256,667.7715999999999,0.11239719999999999
2021-04-12,전남,장성,49.0,336500.0,1100,1000.0,302.4986387561256,1112.4017,0.1619842
2021-04-15,전남,장성,44.0,283500.0,1100,1000.0,302.4986387561256,937.1943,0.14545519999999998
2021-04-17,전남,장성,51.0,345000.0,1100,1000.0,302.4986387561256,1140.501,0.1685958
2021-04-19,전남,장성,27.0,198000.0,1100,1000.0,302.4986387561256,654.5484,0.08925659999999999
2021-04-22,전남,장성,68.0,462000.0,1100,1000.0,302.4986387561256,1527.2795999999998,0.22479439999999998
2021-04-26,전남,장성,71.0,462000.0,1100,1000.0,302.4986387561256,1527.2795999999998,0.2347118
2021-04-28,전남,장성,66.0,398500.0,1100,1000.0,302.4986387561256,1317.3613,0.21818279999999998
2021-05-01,전남,장성,106.0,714500.0,1100,1000.0,302.4986387561256,2361.9941,0.35041479999999997
2021-05-03,전남,장성,77.0,713000.0,1100,1000.0,302.4986387561256,2357.0353999999998,0.2545466
2021-05-05,전남,장성,57.0,462500.0,1100,1000.0,302.4986387561256,1528.9325,0.18843059999999998
2021-05-06,전남,장성,81.0,712500.0,1100,1000.0,302.4986387561256,2355.3824999999997,0.2677698
2021-05-08,전남,장성,124.0,1042500.0,1100,1000.0,302.4986387561256,3446.2965,0.4099192
2021-05-10,전남,장성,63.0,444000.0,1100,1000.0,302.4986387561256,1467.7751999999998,0.2082654
2021-05-13,전남,장성,72.0,537000.0,1100,1000.0,302.4986387561256,1775.2145999999998,0.2380176
2021-05-14,전남,장성,132.0,890000.0,1100,1000.0,302.4986387561256,2942.162,0.43636559999999996
2021-05-15,전남,장성,84.0,539000.0,1100,1000.0,302.4986387561256,1781.8262,0.27768719999999997
2021-05-18,전남,장성,82.0,586000.0,1100,1000.0,302.4986387561256,1937.1988,0.27107559999999997
2021-05-19,전남,장성,81.0,465000.0,1100,1000.0,302.4986387561256,1537.197,0.2677698
2021-05-21,전남,장성,78.0,4845000.0,1100,1000.0,302.4986387561256,16016.600999999999,0.2578524
2021-05-22,전남,장성,88.0,588000.0,1100,1000.0,302.4986387561256,1943.8103999999998,0.29091039999999996
2021-05-24,전남,장성,103.0,513500.0,1100,1000.0,302.4986387561256,1697.5283,0.3404974
2021-05-25,전남,장성,93.0,443000.0,1100,1000.0,302.4986387561256,1464.4694,0.3074394
2021-05-26,전남,장성,58.0,343000.0,1100,1000.0,302.4986387561256,1133.8894,0.1917364
2021-05-28,전남,장성,105.0,711500.0,1100,1000.0,302.4986387561256,2352.0767,0.347109
2021-05-29,전남,장성,83.0,614500.0,1100,1000.0,302.4986387561256,2031.4141,0.2743814
2021-05-31,전남,장성,82.0,701000.0,1100,1000.0,302.4986387561256,2317.3658,0.27107559999999997
2021-06-01,전남,장성,90.0,670000.0,1100,1000.0,302.4986387561256,2214.886,0.297522
2021-06-03,전남,장성,87.0,670000.0,1100,1000.0,302.4986387561256,2214.886,0.2876046
2021-06-04,전남,장성,98.0,705500.0,1100,1000.0,302.4986387561256,2332.2419,0.3239684
2021-06-05,전남,장성,74.0,665000.0,1100,1000.0,302.4986387561256,2198.357,0.2446292
2021-06-07,전남,장성,66.0,585000.0,1100,1000.0,302.4986387561256,1933.8929999999998,0.21818279999999998
2021-06-09,전남,장성,45.0,450000.0,1100,1000.0,302.4986387561256,1487.61,0.148761
2021-06-11,전남,장성,49.0,490000.0,1100,1000.0,302.4986387561256,1619.8419999999999,0.1619842
2020-11-24,전남,화순,33.0,393500.0,1500,1000.0,302.4986387561256,1300.8323,0.10909139999999999
2020-11-28,전남,화순,30.0,323000.0,1500,1000.0,302.4986387561256,1067.7734,0.099174
2020-11-30,전남,화순,77.0,918543.0,1500,1000.0,302.4986387561256,3036.5194493999998,0.2545466
2020-11-30,전남,화순,618.0,4555528.0,1500,1000.0,302.4986387561256,15059.664462399998,2.0429844
2020-11-30,전남,화순,69.0,465695.0,1500,1000.0,302.4986387561256,1539.4945309999998,0.22810019999999998
2020-11-30,전남,화순,47.0,413403.0,1500,1000.0,302.4986387561256,1366.6276374,0.1553726
2020-11-30,전남,화순,57.0,414459.0,1500,1000.0,302.4986387561256,1370.1185621999998,0.18843059999999998
2020-12-03,전남,화순,58.0,933500.0,1500,1000.0,302.4986387561256,3085.9642999999996,0.1917364
2020-12-04,전남,화순,41.0,630000.0,1500,1000.0,302.4986387561256,2082.654,0.13553779999999999
2020-12-05,전남,화순,41.0,536000.0,1500,1000.0,302.4986387561256,1771.9088,0.13553779999999999
2020-12-07,전남,화순,141.0,1631000.0,1500,1000.0,302.4986387561256,5391.7598,0.46611779999999997
2020-12-08,전남,화순,103.0,844500.0,1500,1000.0,302.4986387561256,2791.7481,0.3404974
2020-12-15,전남,화순,71.0,793961.0,1500,1000.0,302.4986387561256,2624.6762737999998,0.2347118
2020-12-15,전남,화순,387.0,3140145.0,1500,1000.0,302.4986387561256,10380.691341,1.2793446
2020-12-15,전남,화순,239.0,1674957.0,1500,1000.0,302.4986387561256,5537.0728506,0.7900862
2020-12-15,전남,화순,135.0,1195356.0,1500,1000.0,302.4986387561256,3951.6078648,0.446283
2020-12-15,전남,화순,89.0,615228.0,1500,1000.0,302.4986387561256,2033.8207223999998,0.2942162
2020-12-21,전남,화순,69.0,1106572.0,1500,1000.0,302.4986387561256,3658.1057176,0.22810019999999998
2020-12-21,전남,화순,100.6,1344611.0,1500,1000.0,302.4986387561256,4445.0150438,0.33256347999999997
2020-12-21,전남,화순,188.5,2238258.0,1500,1000.0,302.4986387561256,7399.2332964,0.6231433
2020-12-21,전남,화순,104.0,1149631.0,1500,1000.0,302.4986387561256,3800.4501597999997,0.3438032
2020-12-21,전남,화순,124.0,959982.0,1500,1000.0,302.4986387561256,3173.5084955999996,0.4099192
2020-12-21,전남,화순,1.0,16504.0,1500,1000.0,302.4986387561256,54.558923199999995,0.0033058
2020-12-28,전남,화순,62.7,807526.0,1500,1000.0,302.4986387561256,2669.5194508,0.20727366
2020-12-28,전남,화순,184.2,2668813.0,1500,1000.0,302.4986387561256,8822.562015399999,0.60892836
2020-12-28,전남,화순,167.5,1965008.0,1500,1000.0,302.4986387561256,6495.923446399999,0.5537215
2020-12-28,전남,화순,34.0,283959.0,1500,1000.0,302.4986387561256,938.7116622,0.11239719999999999
2020-12-28,전남,화순,147.0,836192.0,1500,1000.0,302.4986387561256,2764.2835136,0.48595259999999996
2021-01-04,전남,화순,40.0,571110.0,1500,1000.0,302.4986387561256,1887.975438,0.132232
2021-01-04,전남,화순,75.7,1026156.0,1500,1000.0,302.4986387561256,3392.2665048,0.25024905999999997
2021-01-04,전남,화순,139.3,1614433.0,1500,1000.0,302.4986387561256,5336.9926114,0.46049794
2021-01-04,전남,화순,43.0,330417.0,1500,1000.0,302.4986387561256,1092.2925186,0.14214939999999998
2021-01-04,전남,화순,199.0,1065002.0,1500,1000.0,302.4986387561256,3520.6836116,0.6578542
2021-01-11,전남,화순,45.0,681629.0,1500,1000.0,302.4986387561256,2253.3291482,0.148761
2021-01-11,전남,화순,50.9,610629.0,1500,1000.0,302.4986387561256,2018.6173482,0.16826522
2021-01-11,전남,화순,75.8,827966.0,1500,1000.0,302.4986387561256,2737.0900027999996,0.25057964
2021-01-11,전남,화순,37.0,315259.0,1500,1000.0,302.4986387561256,1042.1832021999999,0.1223146
2021-01-11,전남,화순,136.0,793738.0,1500,1000.0,302.4986387561256,2623.9390804,0.44958879999999996
2021-01-18,전남,화순,59.0,871130.0,1500,1000.0,302.4986387561256,2879.7815539999997,0.1950422
2021-01-18,전남,화순,72.1,961466.0,1500,1000.0,302.4986387561256,3178.4143028,0.23834817999999997
2021-01-18,전남,화순,96.8,1093884.0,1500,1000.0,302.4986387561256,3616.1617272,0.32000143999999997
2021-01-18,전남,화순,47.0,439166.0,1500,1000.0,302.4986387561256,1451.7949628,0.1553726
2021-01-18,전남,화순,149.0,851012.0,1500,1000.0,302.4986387561256,2813.2754695999997,0.49256419999999995
2021-01-18,전남,화순,1.0,15908.0,1500,1000.0,302.4986387561256,52.588666399999994,0.0033058
2021-01-25,전남,화순,81.0,1163694.0,1500,1000.0,302.4986387561256,3846.9396251999997,0.2677698
2021-01-25,전남,화순,20.0,263980.0,1500,1000.0,302.4986387561256,872.665084,0.066116
2021-01-25,전남,화순,72.1,850666.0,1500,1000.0,302.4986387561256,2812.1316628,0.23834817999999997
2021-01-25,전남,화순,80.2,765325.0,1500,1000.0,302.4986387561256,2530.011385,0.26512515999999997
2021-01-25,전남,화순,134.0,749762.0,1500,1000.0,302.4986387561256,2478.5632195999997,0.44297719999999996
2021-01-25,전남,화순,4.0,60497.0,1500,1000.0,302.4986387561256,199.9909826,0.0132232
2021-02-01,전남,화순,145.0,1899094.0,1500,1000.0,302.4986387561256,6278.0249452,0.47934099999999996
2021-02-01,전남,화순,24.0,283905.0,1500,1000.0,302.4986387561256,938.533149,0.0793392
2021-02-01,전남,화순,90.3,1139140.0,1500,1000.0,302.4986387561256,3765.7690119999997,0.29851373999999997
2021-02-01,전남,화순,65.8,676583.0,1500,1000.0,302.4986387561256,2236.6480813999997,0.21752164
2021-02-01,전남,화순,77.0,520900.0,1500,1000.0,302.4986387561256,1721.9912199999999,0.2545466
2021-02-01,전남,화순,33.0,471109.0,1500,1000.0,302.4986387561256,1557.3921321999999,0.10909139999999999
2021-02-08,전남,화순,155.0,2407037.0,1500,1000.0,302.4986387561256,7957.182914599999,0.5123989999999999
2021-02-08,전남,화순,71.0,947128.0,1500,1000.0,302.4986387561256,3131.0157424,0.2347118
2021-02-08,전남,화순,104.0,1334016.0,1500,1000.0,302.4986387561256,4409.9900928,0.3438032
2021-02-08,전남,화순,96.0,1226334.0,1500,1000.0,302.4986387561256,4054.0149371999996,0.3173568
2021-02-08,전남,화순,102.0,668260.0,1500,1000.0,302.4986387561256,2209.133908,0.3371916
2021-02-08,전남,화순,54.0,848114.0,1500,1000.0,302.4986387561256,2803.6952612,0.17851319999999998
2021-02-15,전남,화순,201.0,1977026.0,1500,1000.0,302.4986387561256,6535.6525507999995,0.6644658
2021-02-15,전남,화순,74.0,711782.0,1500,1000.0,302.4986387561256,2353.0089356,0.2446292
2021-02-15,전남,화순,162.0,1484488.0,1500,1000.0,302.4986387561256,4907.4204303999995,0.5355396
2021-02-15,전남,화순,177.0,1523818.0,1500,1000.0,302.4986387561256,5037.4375444,0.5851265999999999
2021-02-15,전남,화순,132.0,551171.0,1500,1000.0,302.4986387561256,1822.0610918,0.43636559999999996
2021-02-15,전남,화순,11.0,133276.0,1500,1000.0,302.4986387561256,440.58380079999995,0.036363799999999995
2021-02-22,전남,화순,54.0,591524.0,1500,1000.0,302.4986387561256,1955.4600392,0.17851319999999998
2021-02-22,전남,화순,66.0,547800.0,1500,1000.0,302.4986387561256,1810.91724,0.21818279999999998
2021-02-22,전남,화순,145.0,1203500.0,1500,1000.0,302.4986387561256,3978.5303,0.47934099999999996
2021-02-22,전남,화순,229.0,1900700.0,1500,1000.0,302.4986387561256,6283.334059999999,0.7570281999999999
2021-02-22,전남,화순,229.0,1189251.0,1500,1000.0,302.4986387561256,3931.4259558,0.7570281999999999
2021-03-01,전남,화순,37.0,433788.0,1500,1000.0,302.4986387561256,1434.0163704,0.1223146
2021-03-01,전남,화순,49.0,475763.0,1500,1000.0,302.4986387561256,1572.7773253999999,0.1619842
2021-03-01,전남,화순,110.0,1025444.0,1500,1000.0,302.4986387561256,3389.9127752,0.36363799999999996
2021-03-01,전남,화순,177.0,1481832.0,1500,1000.0,302.4986387561256,4898.6402256,0.5851265999999999
2021-03-01,전남,화순,218.0,1181697.0,1500,1000.0,302.4986387561256,3906.4539425999997,0.7206644
2021-03-08,전남,화순,24.0,268806.0,1500,1000.0,302.4986387561256,888.6188748,0.0793392
2021-03-08,전남,화순,28.0,277898.0,1500,1000.0,302.4986387561256,918.6752084,0.09256239999999999
2021-03-08,전남,화순,88.0,703813.0,1500,1000.0,302.4986387561256,2326.6650154,0.29091039999999996
2021-03-08,전남,화순,141.0,938854.0,1500,1000.0,302.4986387561256,3103.6635532,0.46611779999999997
2021-03-08,전남,화순,211.0,990575.0,1500,1000.0,302.4986387561256,3274.6428349999996,0.6975237999999999
2021-03-15,전남,화순,21.0,217196.0,1500,1000.0,302.4986387561256,718.0065367999999,0.06942179999999999
2021-03-15,전남,화순,27.0,261708.0,1500,1000.0,302.4986387561256,865.1543064,0.08925659999999999
2021-03-15,전남,화순,108.0,815732.0,1500,1000.0,302.4986387561256,2696.6468456,0.35702639999999997
2021-03-15,전남,화순,225.0,1345074.0,1500,1000.0,302.4986387561256,4446.5456292,0.7438049999999999
2021-03-15,전남,화순,352.0,1228876.0,1500,1000.0,302.4986387561256,4062.4182807999996,1.1636415999999998
2021-03-22,전남,화순,30.0,317247.0,1500,1000.0,302.4986387561256,1048.7551326,0.099174
2021-03-22,전남,화순,34.0,355170.0,1500,1000.0,302.4986387561256,1174.120986,0.11239719999999999
2021-03-22,전남,화순,144.0,956651.0,1500,1000.0,302.4986387561256,3162.4968758,0.4760352
2021-03-22,전남,화순,327.0,1811897.0,1500,1000.0,302.4986387561256,5989.769102599999,1.0809966
2021-03-22,전남,화순,406.0,1230438.0,1500,1000.0,302.4986387561256,4067.5819404,1.3421547999999999
2021-03-29,전남,화순,18.0,177801.0,1500,1000.0,302.4986387561256,587.7745457999999,0.0595044
2021-03-29,전남,화순,28.0,241046.0,1500,1000.0,302.4986387561256,796.8498668,0.09256239999999999
2021-03-29,전남,화순,135.0,838228.0,1500,1000.0,302.4986387561256,2771.0141224,0.446283
2021-03-29,전남,화순,321.0,1648430.0,1500,1000.0,302.4986387561256,5449.379894,1.0611618
2021-03-29,전남,화순,407.0,1137010.0,1500,1000.0,302.4986387561256,3758.727658,1.3454606
2021-04-05,전남,화순,13.0,129057.0,1500,1000.0,302.4986387561256,426.6366306,0.0429754
2021-04-05,전남,화순,2.0,18407.0,1500,1000.0,302.4986387561256,60.8498606,0.0066116
2021-04-05,전남,화순,67.0,441615.0,1500,1000.0,302.4986387561256,1459.8908669999998,0.22148859999999998
2021-04-05,전남,화순,174.0,901607.0,1500,1000.0,302.4986387561256,2980.5324206,0.5752092
2021-04-05,전남,화순,325.0,945452.0,1500,1000.0,302.4986387561256,3125.4752215999997,1.074385
2021-04-12,전남,화순,8.0,81638.0,1500,1000.0,302.4986387561256,269.87890039999996,0.0264464
2021-04-12,전남,화순,12.0,117988.0,1500,1000.0,302.4986387561256,390.0447304,0.0396696
2021-04-12,전남,화순,47.0,313438.0,1500,1000.0,302.4986387561256,1036.1633404,0.1553726
2021-04-12,전남,화순,138.0,670565.0,1500,1000.0,302.4986387561256,2216.753777,0.45620039999999995
2021-04-12,전남,화순,273.0,802282.0,1500,1000.0,302.4986387561256,2652.1838356,0.9024833999999999
2021-04-19,전남,화순,4.0,39198.0,1500,1000.0,302.4986387561256,129.5807484,0.0132232
2021-04-19,전남,화순,13.0,125351.0,1500,1000.0,302.4986387561256,414.38533579999995,0.0429754
2021-04-19,전남,화순,41.0,266756.0,1500,1000.0,302.4986387561256,881.8419848,0.13553779999999999
2021-04-19,전남,화순,77.0,365903.0,1500,1000.0,302.4986387561256,1209.6021374,0.2545466
2021-04-19,전남,화순,167.0,486141.0,1500,1000.0,302.4986387561256,1607.0849177999999,0.5520686
2020-12-14,전남,강진,2.0,28000.0,1600,1450.0,438.6230261963821,63.836137931034486,0.004559724137931035
2020-12-14,전남,강진,1.0,13000.0,1600,1450.0,438.6230261963821,29.638206896551726,0.0022798620689655174
2020-12-14,전남,강진,3.0,37500.0,1600,1450.0,438.6230261963821,85.4948275862069,0.006839586206896552
2020-12-14,전남,강진,1.0,8000.0,1600,1450.0,438.6230261963821,18.23889655172414,0.0022798620689655174
2020-12-14,전남,강진,1.0,7000.0,1600,1450.0,438.6230261963821,15.959034482758621,0.0022798620689655174
2020-12-17,전남,강진,10.0,116000.0,1600,1450.0,438.6230261963821,264.464,0.022798620689655172
